Date,Open,High,Low,Close,Volume,Company,Ticker
2025-03-27 00:00:00+01:00,75.80000305175781,78.04000091552734,75.41999816894531,77.26000213623047,1956773.0,BMW,BMW.DE
2025-03-28 00:00:00+01:00,76.5999984741211,77.76000213623047,75.37999725341797,75.94000244140625,1639787.0,BMW,BMW.DE
2025-03-31 00:00:00+02:00,75.26000213623047,75.58000183105469,72.72000122070312,73.68000030517578,1810202.0,BMW,BMW.DE
2025-04-01 00:00:00+02:00,74.4000015258789,75.4800033569336,73.69999694824219,74.0999984741211,1678949.0,BMW,BMW.DE
2025-04-02 00:00:00+02:00,73.36000061035156,74.05999755859375,72.69999694824219,73.73999786376953,1043860.0,BMW,BMW.DE
2025-04-03 00:00:00+02:00,71.0,74.91999816894531,70.5199966430664,71.12000274658203,1980171.0,BMW,BMW.DE
2025-04-04 00:00:00+02:00,70.76000213623047,71.4000015258789,66.94000244140625,68.0,3148443.0,BMW,BMW.DE
2025-04-07 00:00:00+02:00,64.80000305175781,71.05999755859375,63.86000061035156,67.08000183105469,4505056.0,BMW,BMW.DE
2025-04-08 00:00:00+02:00,68.0999984741211,68.37999725341797,65.55999755859375,65.68000030517578,2500292.0,BMW,BMW.DE
2025-04-09 00:00:00+02:00,63.279998779296875,66.30000305175781,62.959999084472656,63.52000045776367,2543401.0,BMW,BMW.DE
2025-04-10 00:00:00+02:00,72.45999908447266,72.45999908447266,64.87999725341797,65.0999984741211,3049803.0,BMW,BMW.DE
2025-04-11 00:00:00+02:00,66.13999938964844,66.54000091552734,64.58000183105469,66.36000061035156,1450181.0,BMW,BMW.DE
2025-04-14 00:00:00+02:00,67.95999908447266,69.08000183105469,67.44000244140625,68.66000366210938,1192217.0,BMW,BMW.DE
2025-04-15 00:00:00+02:00,70.19999694824219,71.63999938964844,69.36000061035156,70.13999938964844,1455420.0,BMW,BMW.DE
2025-04-16 00:00:00+02:00,69.30000305175781,70.5,68.27999877929688,70.5,948569.0,BMW,BMW.DE
2025-04-17 00:00:00+02:00,70.22000122070312,70.73999786376953,69.31999969482422,70.26000213623047,0.0,BMW,BMW.DE
2025-04-22 00:00:00+02:00,71.0,71.80000305175781,69.77999877929688,71.77999877929688,856688.0,BMW,BMW.DE
2025-04-23 00:00:00+02:00,72.72000122070312,75.05999755859375,72.4800033569336,73.63999938964844,1502684.0,BMW,BMW.DE
2025-04-24 00:00:00+02:00,73.30000305175781,75.30000305175781,73.0199966430664,74.80000305175781,1162130.0,BMW,BMW.DE
2025-04-25 00:00:00+02:00,75.4800033569336,76.33999633789062,75.05999755859375,76.31999969482422,1434348.0,BMW,BMW.DE
2025-03-27 00:00:00+01:00,97.5,99.9000015258789,96.5,99.30000305175781,1581338.0,Volkswagen,VOW3.DE
2025-03-28 00:00:00+01:00,98.55999755859375,100.0999984741211,96.62000274658203,96.95999908447266,1533715.0,Volkswagen,VOW3.DE
2025-03-31 00:00:00+02:00,95.94000244140625,95.94000244140625,92.69999694824219,93.55999755859375,1780110.0,Volkswagen,VOW3.DE
2025-04-01 00:00:00+02:00,94.94000244140625,95.4800033569336,93.66000366210938,94.55999755859375,858075.0,Volkswagen,VOW3.DE
2025-04-02 00:00:00+02:00,93.44000244140625,94.31999969482422,92.73999786376953,94.16000366210938,684253.0,Volkswagen,VOW3.DE
2025-04-03 00:00:00+02:00,91.30000305175781,94.0,90.0,90.0,2093269.0,Volkswagen,VOW3.DE
2025-04-04 00:00:00+02:00,89.30000305175781,89.83999633789062,84.4800033569336,87.5,2301167.0,Volkswagen,VOW3.DE
2025-04-07 00:00:00+02:00,83.0999984741211,91.19999694824219,81.68000030517578,85.4800033569336,4298186.0,Volkswagen,VOW3.DE
2025-04-08 00:00:00+02:00,87.0,87.73999786376953,84.73999786376953,85.91999816894531,1890603.0,Volkswagen,VOW3.DE
2025-04-09 00:00:00+02:00,83.9000015258789,86.5999984741211,83.16000366210938,83.83999633789062,2030018.0,Volkswagen,VOW3.DE
2025-04-10 00:00:00+02:00,89.91999816894531,91.9000015258789,85.22000122070312,85.22000122070312,1991298.0,Volkswagen,VOW3.DE
2025-04-11 00:00:00+02:00,86.5,86.5,83.5,85.36000061035156,1309181.0,Volkswagen,VOW3.DE
2025-04-14 00:00:00+02:00,87.31999969482422,87.86000061035156,86.37999725341797,87.36000061035156,723065.0,Volkswagen,VOW3.DE
2025-04-15 00:00:00+02:00,89.72000122070312,90.9000015258789,88.54000091552734,89.30000305175781,976237.0,Volkswagen,VOW3.DE
2025-04-16 00:00:00+02:00,88.4800033569336,89.04000091552734,87.12000274658203,88.83999633789062,671522.0,Volkswagen,VOW3.DE
2025-04-17 00:00:00+02:00,88.37999725341797,89.72000122070312,87.95999908447266,89.54000091552734,791952.0,Volkswagen,VOW3.DE
2025-04-22 00:00:00+02:00,90.86000061035156,92.55999755859375,90.19999694824219,92.4000015258789,1028959.0,Volkswagen,VOW3.DE
2025-04-23 00:00:00+02:00,93.5199966430664,95.9000015258789,93.37999725341797,95.04000091552734,1141557.0,Volkswagen,VOW3.DE
2025-04-24 00:00:00+02:00,94.80000305175781,96.5,94.62000274658203,96.5,771731.0,Volkswagen,VOW3.DE
2025-04-25 00:00:00+02:00,97.9800033569336,98.19999694824219,96.83999633789062,97.76000213623047,1737284.0,Volkswagen,VOW3.DE
2025-03-27 00:00:00+01:00,55.79999923706055,56.56999969482422,54.75,56.470001220703125,4804005.0,Mercedes-Benz,MBG.DE
2025-03-28 00:00:00+01:00,56.0,56.599998474121094,55.439998626708984,55.75,2572723.0,Mercedes-Benz,MBG.DE
2025-03-31 00:00:00+02:00,55.130001068115234,55.189998626708984,53.54999923706055,54.189998626708984,3831087.0,Mercedes-Benz,MBG.DE
2025-04-01 00:00:00+02:00,54.720001220703125,54.720001220703125,53.72999954223633,54.22999954223633,2580527.0,Mercedes-Benz,MBG.DE
2025-04-02 00:00:00+02:00,53.70000076293945,54.27000045776367,53.25,53.970001220703125,2147529.0,Mercedes-Benz,MBG.DE
2025-04-03 00:00:00+02:00,52.189998626708984,54.04999923706055,51.52000045776367,51.7599983215332,4681619.0,Mercedes-Benz,MBG.DE
2025-04-04 00:00:00+02:00,51.5,51.599998474121094,48.30500030517578,49.064998626708984,7911418.0,Mercedes-Benz,MBG.DE
2025-04-07 00:00:00+02:00,45.65999984741211,51.459999084472656,45.599998474121094,49.04499816894531,9597233.0,Mercedes-Benz,MBG.DE
2025-04-08 00:00:00+02:00,49.78499984741211,50.0099983215332,48.314998626708984,48.314998626708984,5421050.0,Mercedes-Benz,MBG.DE
2025-04-09 00:00:00+02:00,46.869998931884766,48.36000061035156,45.95000076293945,46.619998931884766,5711669.0,Mercedes-Benz,MBG.DE
2025-04-10 00:00:00+02:00,51.22999954223633,51.27000045776367,47.53499984741211,47.595001220703125,5310883.0,Mercedes-Benz,MBG.DE
2025-04-11 00:00:00+02:00,48.310001373291016,48.4900016784668,46.95000076293945,48.19499969482422,4095267.0,Mercedes-Benz,MBG.DE
2025-04-14 00:00:00+02:00,49.119998931884766,49.52000045776367,48.67499923706055,49.2599983215332,3063537.0,Mercedes-Benz,MBG.DE
2025-04-15 00:00:00+02:00,50.5,51.15999984741211,49.79999923706055,50.13999938964844,2536682.0,Mercedes-Benz,MBG.DE
2025-04-16 00:00:00+02:00,49.58000183105469,50.38999938964844,49.07500076293945,50.38999938964844,2300494.0,Mercedes-Benz,MBG.DE
2025-04-17 00:00:00+02:00,50.209999084472656,50.77000045776367,49.810001373291016,50.22999954223633,0.0,Mercedes-Benz,MBG.DE
2025-04-22 00:00:00+02:00,50.95000076293945,51.59000015258789,50.15999984741211,51.41999816894531,2481265.0,Mercedes-Benz,MBG.DE
2025-04-23 00:00:00+02:00,52.279998779296875,53.5099983215332,52.099998474121094,53.0099983215332,3151849.0,Mercedes-Benz,MBG.DE
2025-04-24 00:00:00+02:00,52.86000061035156,53.83000183105469,52.689998626708984,53.810001373291016,1649627.0,Mercedes-Benz,MBG.DE
2025-04-25 00:00:00+02:00,54.31999969482422,54.81999969482422,54.0,54.59000015258789,3250409.0,Mercedes-Benz,MBG.DE
2025-03-27 00:00:00+01:00,48.0,49.79999923706055,47.959999084472656,49.27000045776367,978034.0,Renault,RNO.PA
2025-03-28 00:00:00+01:00,49.0,49.04999923706055,47.2599983215332,47.5,1132642.0,Renault,RNO.PA
2025-03-31 00:00:00+02:00,46.720001220703125,46.86000061035156,45.619998931884766,46.54999923706055,1374661.0,Renault,RNO.PA
2025-04-01 00:00:00+02:00,47.060001373291016,47.63999938964844,46.45000076293945,47.060001373291016,885528.0,Renault,RNO.PA
2025-04-02 00:00:00+02:00,47.04999923706055,47.63999938964844,46.86000061035156,47.43000030517578,802530.0,Renault,RNO.PA
2025-04-03 00:00:00+02:00,46.400001525878906,47.4900016784668,45.380001068115234,45.540000915527344,1457799.0,Renault,RNO.PA
2025-04-04 00:00:00+02:00,45.0,45.099998474121094,42.209999084472656,44.25,2153933.0,Renault,RNO.PA
2025-04-07 00:00:00+02:00,41.08000183105469,45.0,40.7599983215332,42.439998626708984,2536903.0,Renault,RNO.PA
2025-04-08 00:00:00+02:00,43.400001525878906,43.599998474121094,41.52000045776367,42.0099983215332,2491558.0,Renault,RNO.PA
2025-04-09 00:00:00+02:00,40.65999984741211,42.150001525878906,40.33000183105469,41.599998474121094,1143154.0,Renault,RNO.PA
2025-04-10 00:00:00+02:00,45.84000015258789,45.84000015258789,42.38999938964844,42.4900016784668,1363623.0,Renault,RNO.PA
2025-04-11 00:00:00+02:00,43.0,43.189998626708984,41.79999923706055,42.7400016784668,971039.0,Renault,RNO.PA
2025-04-14 00:00:00+02:00,43.63999938964844,44.15999984741211,43.369998931884766,43.75,734868.0,Renault,RNO.PA
2025-04-15 00:00:00+02:00,44.33000183105469,45.11000061035156,43.970001220703125,44.560001373291016,814585.0,Renault,RNO.PA
2025-04-16 00:00:00+02:00,44.220001220703125,44.31999969482422,43.38999938964844,43.86000061035156,797843.0,Renault,RNO.PA
2025-04-17 00:00:00+02:00,43.95000076293945,44.18000030517578,43.33000183105469,43.88999938964844,1029707.0,Renault,RNO.PA
2025-04-22 00:00:00+02:00,44.220001220703125,44.54999923706055,43.79999923706055,44.54999923706055,1003382.0,Renault,RNO.PA
2025-04-23 00:00:00+02:00,45.06999969482422,45.650001525878906,44.7599983215332,44.95000076293945,1295472.0,Renault,RNO.PA
2025-04-24 00:00:00+02:00,45.0,46.970001220703125,44.959999084472656,46.91999816894531,1199368.0,Renault,RNO.PA
2025-04-25 00:00:00+02:00,47.0,47.2599983215332,46.470001220703125,46.790000915527344,983357.0,Renault,RNO.PA
2025-03-27 00:00:00+01:00,47.900001525878906,49.0,47.150001525878906,48.689998626708984,2287992.0,Porsche,P911.DE
2025-03-28 00:00:00+01:00,48.41999816894531,49.25,47.38999938964844,47.88999938964844,1309734.0,Porsche,P911.DE
2025-03-31 00:00:00+02:00,47.20000076293945,47.279998779296875,45.630001068115234,45.95000076293945,1342293.0,Porsche,P911.DE
2025-04-01 00:00:00+02:00,46.400001525878906,46.5,45.310001373291016,45.63999938964844,1242443.0,Porsche,P911.DE
2025-04-02 00:00:00+02:00,45.040000915527344,46.369998931884766,44.5,46.369998931884766,1503764.0,Porsche,P911.DE
2025-04-03 00:00:00+02:00,44.88999938964844,47.0,44.88999938964844,44.970001220703125,1457035.0,Porsche,P911.DE
2025-04-04 00:00:00+02:00,45.16999816894531,45.630001068115234,42.880001068115234,43.209999084472656,1905408.0,Porsche,P911.DE
2025-04-07 00:00:00+02:00,41.400001525878906,45.900001525878906,40.43000030517578,42.81999969482422,2820794.0,Porsche,P911.DE
2025-04-08 00:00:00+02:00,43.72999954223633,43.90999984741211,42.36000061035156,42.689998626708984,1383412.0,Porsche,P911.DE
2025-04-09 00:00:00+02:00,41.189998626708984,43.619998931884766,40.900001525878906,42.13999938964844,1966627.0,Porsche,P911.DE
2025-04-10 00:00:00+02:00,46.599998474121094,46.79999923706055,42.33000183105469,42.810001373291016,2031776.0,Porsche,P911.DE
2025-04-11 00:00:00+02:00,43.220001220703125,43.790000915527344,42.209999084472656,43.599998474121094,851905.0,Porsche,P911.DE
2025-04-14 00:00:00+02:00,44.2599983215332,44.470001220703125,43.86000061035156,44.220001220703125,818136.0,Porsche,P911.DE
2025-04-15 00:00:00+02:00,44.220001220703125,44.220001220703125,44.220001220703125,44.220001220703125,0.0,Porsche,P911.DE
2025-04-16 00:00:00+02:00,43.400001525878906,43.90999984741211,42.88999938964844,43.90999984741211,631163.0,Porsche,P911.DE
2025-04-17 00:00:00+02:00,43.86000061035156,44.130001068115234,43.0099983215332,43.619998931884766,641700.0,Porsche,P911.DE
2025-04-22 00:00:00+02:00,44.2599983215332,44.75,43.220001220703125,44.75,545398.0,Porsche,P911.DE
2025-04-23 00:00:00+02:00,45.349998474121094,46.400001525878906,45.040000915527344,45.90999984741211,1015970.0,Porsche,P911.DE
2025-04-24 00:00:00+02:00,45.939998626708984,46.77000045776367,45.5,46.720001220703125,619841.0,Porsche,P911.DE
2025-04-25 00:00:00+02:00,46.88999938964844,47.38999938964844,46.83000183105469,46.83000183105469,774731.0,Porsche,P911.DE
